GameName,Id:76561198264985333
Counter-Strike: Global Offensive,1476
Dead by Daylight,1077
Team Fortress 2,344
Rust,209
PAYDAY 2,166
Arma 3,151
Garry's Mod,148
PLAYERUNKNOWN'S BATTLEGROUNDS,130
Tom Clancy's Rainbow Six Siege,110
Risk of Rain 2,81
Far Cry¢ç 3,73
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,71
The Sims(TM) 3,66
South Park The Fractured But Whole,64
VEGAS Pro 14 Edit Steam Edition,55
Grand Theft Auto V,52
Terraria,49
DARK SOULS¢â II: Scholar of the First Sin,46
Wallpaper Engine,43
South Park¢â: The Stick of Truth¢â,43
Left 4 Dead 2,42
Call of Duty: Black Ops III,38
Yakuza 0,37
Counter-Strike: Source,37
A Hat in Time,33
Unturned,30
Stardew Valley,30
The Escapists,29
Watch_Dogs 2,28
Hunt: Showdown,27
Borderlands 2,26
Hotline Miami,25
The Forest,24
The Elder Scrolls V: Skyrim Special Edition,24
Kingdom Come: Deliverance,23
We Happy Few,22
FINAL FANTASY XII THE ZODIAC AGE,21
NARUTO TO BORUTO: SHINOBI STRIKER,21
Conan Exiles,21
Grand Theft Auto: San Andreas,20
Factorio,19.9
Borderlands GOTY,19.0
Besiege,17.4
Robocraft,16.6
Call of Duty: Black Ops,15.6
Undertale,15.5
HuniePop,14.7
Kerbal Space Program,14.2
GTFO,11.7
Sid Meier's Civilization V,11.6
Fallout: New Vegas,11.3
Phoenix Wright: Ace Attorney Trilogy,11.0
Tracks - The Train Set Game,10.7
UNO,10.2
Clustertruck,9.7
Space Engineers,9.0
Far Cry 4,8.4
DISSIDIA FINAL FANTASY NT Free Edition,7.9
BeamNG.drive,7.4
Half-Life,7.4
Halo: The Master Chief Collection,7.3
Amorous,6.6
Blackwake,6.6
Squad,6.4
Tom Clancy's Ghost Recon,6.4
Insurgency,6.3
Prison Architect,6.0
Metro 2033 Redux,6.0
The Elder Scrolls Online,5.9
Resident Evil 7 Biohazard,5.8
Hotline Miami 2: Wrong Number,5.7
Men of War: Assault Squad 2,5.5
7 Days to Die,5.4
POSTAL 2,5.3
Left 4 Dead,5.3
Monopoly Plus,5.3
Half-Life 2,5.2
Farm Together,5.0
Among Us,5.0
Forts,5.0
Don't Starve Together,4.9
Dirty Bomb,4.9
