GameName,Id:76561198252527616
Terraria,737
Rust,662
The Binding of Isaac: Rebirth,163
tModLoader,151
Just Cause 3,98
Subnautica,77
The Binding of Isaac,47
Subnautica: Below Zero,38
Stranded Deep,38
Fall Guys: Ultimate Knockout,33
Team Fortress 2,27
Totally Accurate Battle Simulator,21
Undertale,19.6
Geometry Dash,18.6
South Park¢â: The Stick of Truth¢â,18.5
Learn to Fly 3,18.0
Tom Clancy's Rainbow Six Siege,17.7
Brawlhalla,15.8
DOOM Eternal,12.8
Unturned,12.2
Among Us,11.8
Spore: Creepy & Cute Parts Pack,11.3
Fallout Shelter,9.1
Spore,8.6
My Little Blacksmith Shop,7.0
Robocraft,6.9
Realm Royale,5.9
Cat Goes Fishing,5.3
Brick Rigs,3.6
Walking Simulator 2020,1.7
Osiris: New Dawn,1.3
Who's Your Daddy,1.2
Shooty Skies,0.2
Worlds Adrift Island Creator,0.1

Recently Played
Rust,71.0
Tom Clancy's Rainbow Six Siege,17.7
Terraria,2.8
tModLoader,0.6
Subnautica: Below Zero,0.5

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
3,26,?,1,3,6,1
