GameName,Id:76561198265087414
Counter-Strike: Global Offensive,1833
Dota 2,1426
S.K.I.L.L. - Special Force 2,14.4
Insurgency: Modern Infantry Combat,0.3
Team Fortress 2,0.1

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
3,1,?,3,25,160,0
