GameName,Id:76561198264981104
Dota 2,50
Counter-Strike: Global Offensive,50
Team Fortress 2,50
HITMAN¢â 2,47
Alien Swarm,22
KnightShift,11.4
Two Worlds II,8.0
Chicken Shoot 2,7.7
Septerra Core,6.7
Two Worlds: Epic Edition,6.6
Endless Space,6.0
Gorky 17,5.8
Chicken Shoot Gold,4.9
Enclave,4.6
Grimm,4.6
Rabiez: Epidemic,4.5
POLYWAR,4.5
AI: Rampage,4.5
The Descendant,4.2
The Dreamlord,4.0

Badges,Games,Inventory,Groups,Wishlist
4,31,?,2,3
