GameName,Id:76561198265108641
Counter-Strike: Global Offensive,728
Terraria,271
World of Tanks Blitz,127
Warframe,44
Among Us,27
Spore,23
The Forest,22
PLAYERUNKNOWN'S BATTLEGROUNDS,15.5
Rocket League,12.4
Wallpaper Engine,8.3
Enter the Gungeon,7.6
PAYDAY 2,5.7
VRChat,5.6
For Honor,4.8
Dota 2,3.8
Dead by Daylight,3.3
Insurgency,2.5
KurtzPel,2.3
Rake,2.3
The Descendant,2.2
Grimm,2.2
Doki Doki Literature Club,0.8
BLOCKADE 3D,0.3
Clicker Heroes,0.2
Iron Snout,0.2
Star Conflict,0.1

Badges,Games,Inventory,Screenshots,Videos,Reviews,Artwork,Groups,Friends,Wishlist
13,17,?,16,1,1,4,3,13,1
