GameName,Id:76561198264972173
Dota 2,128
Don't Starve,120
PLAYERUNKNOWN'S BATTLEGROUNDS,87
Don't Starve Together,63
Plants vs. Zombies: Game of the Year,30
Assassin's Creed Odyssey,22
Chinese Parents,21
Tomb Raider,11.5
Two Point Hospital,10.8
Tricolour Lovestory,10.6
Unheard,8.9
Wallpaper Engine,8.6
Dota Underlords,6.3
NEKOPARA Vol. 3,5.9
Counter-Strike: Global Offensive,5.9
DARQ,5.4
This War of Mine,5.3
Hades,4.5
Human: Fall Flat,3.2
Dead Cells,2.9
What Remains of Edith Finch,2.2
Sekiro¢â: Shadows Die Twice,1.9
The Witcher 3: Wild Hunt,1.8
Team Fortress 2,0.5
Portal 2,0.2

Recently Played
Hades,2.2
Wallpaper Engine,0.0

Badges,Games,Inventory,Friends,Wishlist
3,26,?,22,8
