GameName,Id:76561198264972139
Counter-Strike: Global Offensive,727
Team Fortress 2,555
Dota 2,484
Alien Swarm,90
HITMAN¢â 2,82
Life is Strange 2,15.5
Two Worlds: Epic Edition,13.8
Two Worlds II,11.0
Tumblestone,5.5
Gorky 17,5.5
Sins of a Solar Empire: Rebellion,4.8
Septerra Core,4.6
KnightShift,4.5
Chicken Shoot Gold,4.3
Chicken Shoot 2,4.3
Enclave,4.1
Endless Space,3.7
Grimm,3.5
Braveland,3.5
Kathy Rain,3.1
The Descendant,3.1
Geneshift,3.0

Badges,Games,Inventory,Groups,Wishlist
6,36,?,15,3
