GameName,Id:76561198264972834
Counter-Strike: Global Offensive,475
Euro Truck Simulator 2,63
Warface,21
Paladins,15.5
Counter-Strike Nexon: Studio,14.5
Grand Theft Auto: San Andreas,11.9
Resident Evil 5,11.0
Rules Of Survival,4.6
Infestation: The New Z,3.4
Grand Theft Auto IV: The Complete Edition,0.8
Realm Royale,0.6
Counter-Strike,0.1

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
3,10,?,1,15,35,0
