GameName,Id:76561198265044289
Counter-Strike: Global Offensive,1150
Among Us,75
ARK: Survival Evolved,64
Robocraft,51
Cities: Skylines,41
Poly Bridge 2,26
No Man's Sky,24
Call of Duty: Black Ops III,19.8
Tribal Wars,19.3
Grand Theft Auto V,18.2
Monopoly Plus,14.3
TerraTech,9.6
Heroes & Generals,9.4
Warframe,5.2
Destiny 2,4.5
Goat Simulator,3.4
Ring of Elysium,2.1
VRChat,1.7
Total War: SHOGUN 2,1.1
Slapshot: Rebound,0.2

Recently Played
Monopoly Plus,14.3
Poly Bridge 2,22.2
Slapshot: Rebound,0.2
Counter-Strike: Global Offensive,9.4
Hacknet,0.0
Hostile Waters: Antaeus Rising,0.0
Among Us,2.6

Badges,Games,Inventory,WorkshopWorkshop ItemsItems,Groups,Friends,Wishlist
3,21,?,1,11,95,1
