GameName,Id:76561198252544204
Dota 2,1905
Counter-Strike: Global Offensive,1039
World of Tanks Blitz,69
PLAYERUNKNOWN'S BATTLEGROUNDS,52
Day of Defeat: Source,51
A Plague Tale: Innocence,17.6
Outlast 2,8.6
Hatred,4.2
SMITE,3.7
Wallpaper Engine,0.7
Team Fortress 2,0.4

Recently Played
A Plague Tale: Innocence,17.6
Dota 2,21.5

Badges,Games,Inventory,Screenshots,Friends,Wishlist
6,9,?,9,38,2
