GameName,Id:76561198252542402
PLAYERUNKNOWN'S BATTLEGROUNDS,2101
Dying Light,36
Left 4 Dead 2,25
Tom Clancy's Rainbow Six Siege,22
Resident Evil 6,17.7
Resident Evil 2,12.0
theHunter: Call of the Wild¢â,11.6
Outlast 2,11.0
Grand Theft Auto V,7.5
Wallpaper Engine,7.3
The Forest,5.9
Evolve Stage 2,4.8
The Evil Within 2,3.8
Overcooked! 2,3.6
Ring of Elysium,2.8
Dota 2,2.6
Rento Fortune - Multiplayer Board Game,2.0
Counter-Strike: Global Offensive,1.9
Tricolour Lovestory,1.3
Apex Legends,1.2
Unforgiving - A Northern Hymn,0.2

Recently Played
PLAYERUNKNOWN'S BATTLEGROUNDS,3.3
Apex Legends,1.0
Wallpaper Engine,0.0

Badges,Games,Inventory,Reviews,Groups,Wishlist
3,24,?,1,2,1
