GameName,Id:76561198252542240
Counter-Strike: Global Offensive,609
Mount & Blade: Warband,260
War Thunder,238
Tom Clancy's Rainbow Six Siege,200
Unturned,132
Conqueror's Blade,110
Euro Truck Simulator 2,65
Paladins,56
The Witcher 3: Wild Hunt,51
The Forest,34
Verdun,29
Warframe,28
The Witcher 2: Assassins of Kings Enhanced Edition,27
Transformice,24
PAYDAY: The Heist,22
Insurgency,19.7
Robocraft,19.6
Company of Heroes 2,19.6
Age of Empires¢ç III (2007),16.2
Brawlhalla,15.3
Dota 2,13.9
Tiger Knight,11.9
Realm Royale,10.5
Z1 Battle Royale,9.6
Friday the 13th: The Game,9.0
Portal 2,8.8
theHunter Classic,8.3
RISK: Global Domination,7.3
Don't Starve Together,7.3
BLOCKADE 3D,7.1
Team Fortress 2,6.9
Sanctum 2,6.6
Ancestors Legacy Multiplayer Closed Beta,6.6
Just Cause 3,6.4
Serious Sam 3: BFE,5.7
PlanetSide 2,5.6
qop,4.7
Ring of Elysium,4.3
Zup! Zero,4.3
Business Tour - Online Multiplayer Board Game,4.2
Age of Wonders III,4.2
Heroes & Generals,4.1
For Honor,3.6
Zup! S,3.6
Montaro,3.4
Zup! 8,3.3
Zup! X,3.3
Broken Armor,3.3
Empires Apart,3.3
The Adventurer - Episode 1: Beginning of the End,3.3
Zup! F,3.2
Battlerite,3.2
War Trigger 3,2.3
Life is Strange¢â,2.2
Creativerse,2.0
Last Man Standing,1.9
Endless Space,1.9
Orcs Must Die! Unchained,1.7
Dead Frontier 2,1.7
Trove,1.6
Blacklight: Retribution,1.5
Pixel Survivors,1.4
Left 4 Dead 2,1.1
Loadout,0.9
Knight Online,0.8
World of Warships,0.8
Darwin Project,0.6
Neverwinter,0.5
War Inc. Battlezone,0.2
Unearned Bounty,0.1

Recently Played
The Witcher 3: Wild Hunt,0.6
Tom Clancy's Rainbow Six Siege,5.2
Conqueror's Blade,4.5
Blackwake,0.6
War Thunder,5.4

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
8,49,?,2,1,85,6
