GameName,Id:76561198252542384
Warface,1158
Counter-Strike: Global Offensive,62
ShellShock Live,57
Bloons TD 6,48
Rocket League,39
Age of Empires II: Definitive Edition,37
Among Us,21
The Elder Scrolls Online,14.4
Unrailed!,12.4
Project CARS 2,11.3
Monopoly Plus,7.8
Tabletop Simulator,7.1
Crusader Kings III,5.8
UNO,4.4
Hunt: Showdown,4.4
PLAYERUNKNOWN'S BATTLEGROUNDS,4.1
Phasmophobia,3.5
Raft,2.6
Planet Coaster,2.6
Fall Guys: Ultimate Knockout,2.3
Poly Bridge,2.3
Ultimate Chicken Horse,0.8
Stick Fight: The Game,0.8
Don't Starve Together,0.7
Unravel,0.5
ASTRONEER,0.5
ISLANDERS,0.3
DiRT 3 Complete Edition,0.3
Insurgency,0.3
Besiege,0.2
surviv.io - 2D Battle Royale,0.1
Getting Over It with Bennett Foddy,0.1

Recently Played
Among Us,1.3
Counter-Strike: Global Offensive,1.9
Rocket League,2.2
Getting Over It with Bennett Foddy,0.1
Bloons TD 6,0.3

ProfileProfile AwardsAwards,Badges,Games,Inventory,Groups,Friends,Wishlist
1,6,36,?,1,53,9
