GameName,Id:76561198265073215
Counter-Strike: Global Offensive,443
PLAYERUNKNOWN'S BATTLEGROUNDS,10.1
APB Reloaded,2.1
World of Soccer ,0.4
Counter-Strike Nexon: Studio,0.1

Recently Played

Badges,Games,Inventory,Groups,Friends,Wishlist
3,2,?,3,38,0
