GameName,Id:76561198252503876
Counter-Strike: Global Offensive,256
WildStar,82
War Thunder,65
Fall Guys: Ultimate Knockout,38
Unturned,34
Garry's Mod,33
Among Us,27
Rocket League,26
World of Tanks Blitz,17.1
Paladins,16.4
PAYDAY 2,16.4
STAR WARS¢â Empire at War: Gold Pack,16.3
ASTRONEER,13.5
Kingdom: Classic,11.7
Albion Online,11.4
Bloons TD Battles,9.6
Crying Suns,9.1
Realm Royale,7.6
Starbound,7.1
AdVenture Capitalist,5.4
Duck Game,5.0
Insurgency,4.9
Portal 2,4.4
Cliff Empire,4.3
Reigns,4.0
Mitos.is: The Game,3.9
Kingdoms and Castles,3.6
Team Fortress 2,3.4
Portal,3.1
Space Engineers,3.0
Half-Life,1.7
Heroes & Generals,1.5
Human: Fall Flat,1.4
Robocraft,1.0
Hand Simulator,0.8
Quake Champions,0.7
PlanetSide 2,0.7
Learn to Fly 3,0.7
Emily is Away,0.6
Cuisine Royale,0.6
Z1 Battle Royale,0.6
Creativerse,0.5
AdVenture Communist,0.5
Hide and go boom,0.5
WT3,0.4
Moonbase Alpha,0.4
Of Guards And Thieves,0.4
EVE Online,0.4
Star Conflict,0.4
Gear Up,0.3
Formicide,0.2
Fallout Shelter,0.2
Half-Life: Source,0.2
BRAIN / OUT,0.2
Satellite Reign,0.2
Papers  Please - The Short Film,0.2
Gigantic,0.1

Recently Played
Terraria,2.6
World of Tanks Blitz,0.4
Rocket League,1.3
Among Us,3.4

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
8,49,?,2,6,42,1
