GameName,Id:76561198252307722
Team Fortress 2,301
Mount & Blade II: Bannerlord,173
Brawlhalla,150
Counter-Strike: Global Offensive,106
SMITE,106
Street Fighter V,18.0
VRChat,8.9
Super Monday Night Combat,4.6
ARK: Survival Of The Fittest,4.4
Aftermath,4.1
Dungeon Defenders II,3.5
Warframe,2.3
Unturned,2.0
Pirates  Vikings  & Knights II,1.1
Mortal Online,0.9
Yu-Gi-Oh! Duel Links,0.9
Heroes & Generals,0.7
Shieldwall,0.6
The Uncertain: Last Quiet Day,0.6
No More Room in Hell,0.5

Recently Played
Street Fighter V,18.0

Badges,Games,Inventory,Groups,Friends,Wishlist
4,8,?,2,14,14
