GameName,Id:76561198252317336
Counter-Strike: Global Offensive,1868
Tom Clancy's Rainbow Six Siege,1040
Euro Truck Simulator 2,401
PLAYERUNKNOWN'S BATTLEGROUNDS,76
Tom Clancy's Ghost Recon¢ç Wildlands,75
F1 2017,62
SMITE,47
Farming Simulator 19,39
Farming Simulator 17,34
For Honor,23
American Truck Simulator,21
MudRunner,21
Bus Simulator 18,19.2
DiRT 3 Complete Edition,14.1
Paladins,12.5
Dakar 18,12.4
Wreckfest,11.4
Gold Rush: The Game,11.4
Prison Architect,9.0
Spintires¢ç,7.8
Destiny 2,4.8
Construction-Simulator 2015,4.3
Arma 3,2.9
PAYDAY 2,2.4
Portal 2,2.1
The Elder Scrolls V: Skyrim,1.3
DARK SOULS¢â III,1.2
DiRT Rally,1.0
Team Fortress 2,0.7
Tom Clancy's Rainbow Six Siege - Test Server,0.7
Black Squad,0.6
Albion Online,0.2
Arma 2: DayZ Mod,0.1

Recently Played
Counter-Strike: Global Offensive,20.4
Farming Simulator 19,0.8
Euro Truck Simulator 2,0.0

Badges,Games,Inventory,Screenshots,Reviews,Groups,Friends,Wishlist
8,34,?,1,1,2,41,0
