GameName,Id:76561198264951820
Counter-Strike: Global Offensive,521
Star Conflict,3.9
Crossout,1.7
The Falling Sun,1.0
Dota 2,0.7

Badges,Games,Inventory,Groups,Friends,Wishlist
5,6,?,38,26,1
