GameName,Id:76561198252370040
Counter-Strike: Global Offensive,520
Raft,21
The Forest,16.1
PAYDAY 2,6.3
Wallpaper Engine,4.3
Among Us,3.4
Team Fortress 2,1.7
HITMAN¢â 2,0.3
theHunter Classic,0.2

Recently Played
Counter-Strike: Global Offensive,18.4
Among Us,1.6
Wallpaper Engine,0.0
The Forest,16.1

Badges,Games,Inventory,Friends,Wishlist
3,7,?,49,1
