GameName,Id:76561198252307264
Counter-Strike: Global Offensive,301
Black Squad,59
The LEGO¢ç Movie - Videogame,6.4
Batman¢â: Arkham Origins,3.9
Aliens vs. Predator,2.8
Paladins,1.6
Darwin Project,0.8
GunZ 2: The Second Duel,0.5
Zombie Panic! Source,0.5
PWND,0.2

Badges,Games,Inventory,Friends,Wishlist
2,5,?,20,0
