GameName,Id:76561198264950610
DRAGON BALL FighterZ,229
Yu-Gi-Oh! Duel Links,187
Counter-Strike: Global Offensive,75
Brawlhalla,40
Among Us,31
SpeedRunners,16.9
Terraria,15.4
Skullgirls,13.0
Celeste,12.9
Trove,12.2
Pro Evolution Soccer 2016 myClub,7.1
Paladins,6.7
Wonder Boy: The Dragon's Trap,5.9
Driver Booster for Steam,5.7
Katana ZERO,5.5
Town of Salem,5.4
Warframe,4.6
THE KING OF FIGHTERS XIII STEAM EDITION,4.5
Vainglory,4.4
RISK: Global Domination,4.0
Phantasy Star Online 2,3.7
Don't Starve Together,3.6
Bayonetta,3.1
GUILTY GEAR Xrd -REVELATOR-,2.3
PAYDAY: The Heist,2.0
Jotun: Valhalla Edition,1.9
Half-Life 2,1.9
Mirage: Arcane Warfare,1.8
Mirror,1.8
Oddworld: Abe's Oddysee,1.8
Ori and the Blind Forest,1.8
Outlast,1.7
Psychonauts,1.7
Seen,1.7
Bombergrounds: Battle Royale,1.7
Stories: The Path of Destinies,1.6
Team Fortress 2,1.6
The Walking Dead,1.6
Sonic Mania,1.2
Deus Ex: Mankind Divided¢â,1.2
SMITE,1.1
Ori and the Blind Forest: Definitive Edition,1.0
Helltaker,0.8
Yakuza 0,0.7
Business Tour - Online Multiplayer Board Game,0.6
SEGA Mega Drive & Genesis Classics,0.6
Street Fighter V,0.5
Garfield Kart,0.4
Battlerite,0.4
Jet Set Radio,0.4
Zup! F,0.4
Ghost in the Shell: Stand Alone Complex - First Assault Online,0.3
Battlerite Royale,0.3
Kritika:REBOOT,0.2
SoulWorker,0.2

Recently Played
Bombergrounds: Battle Royale,1.7
Eternal Return: Black Survival,0.1
Among Us,7.7
Skullgirls,0.6
Counter-Strike: Global Offensive,0.1
Terraria,2.4
RISK: Global Domination,4.0
Sonic Mania,0.3
Yu-Gi-Oh! Duel Links,0.3
Wonder Boy: The Dragon's Trap,0.2
Celeste,0.1
Katana ZERO,0.0
DRAGON BALL FighterZ,3.8
Zup! F,0.4
GUILTY GEAR Xrd -REVELATOR-,0.4

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
10,47,?,1,6,5,4,95,42
