GameName,Id:76561198265034041
Counter-Strike: Global Offensive,1055
NBA 2K18,524
Europa Universalis IV,491
NBA 2K17,347
NBA 2K19,224
NBA 2K20,195
Rocket League,148
Dishonored 2,46
Bloons TD Battles,45
Watch_Dogs 2,36
Cities: Skylines,32
Team Fortress 2,29
PAYDAY 2,28
Borderlands 2,25
Batman: Arkham City GOTY,23
DiRT 3 Complete Edition,15.4
Shoppe Keep,11.6
NBA 2K16,10.3
Fallout 4,10.1
DiRT Rally,8.6
Deceit,8.3
Quantum Break,8.1
Garry's Mod,8.0
Governor of Poker 3,7.7
Saints Row: The Third,6.5
APB Reloaded,5.7
BioShock Infinite,5.0
HITMAN¢â,4.5
NBA 2K15,4.5
Reigns,4.3
Orwell,4.2
SPACEPLAN,3.8
Bombernauts,3.5
7 Days to Die,3.2
UNO,3.0
Arma 2: DayZ Mod,2.3
Sven Co-op,2.1
Counter-Strike,2.0
Risk of Rain,1.8
Borderlands: The Pre-Sequel,1.7
Victoria II,1.7
Tavernier,1.7
Saints Row IV,1.6
Brawlhalla,1.6
Spore,0.9
Middle-earth¢â: Shadow of Mordor¢â,0.9
SCP: Secret Laboratory,0.8
Insurgency,0.7
Amnesia: The Dark Descent,0.6
Calm Down  Stalin,0.5
Moonbase Alpha,0.5
HEADLINER,0.5
Ultimate Arena,0.4
Warhammer 40 000: Dawn of War III,0.4
Counter-Strike: Condition Zero,0.3
Crusader Kings II,0.2
Unturned,0.2
Battlerite,0.2
Tomb Raider,0.1
Arma 2,0.1
SEGA Mega Drive & Genesis Classics,0.1

Recently Played
NBA 2K20,0.3
Counter-Strike: Global Offensive,32.7
Rocket League,4.4

Badges,Games,Inventory,Videos,Reviews,Groups,Friends,Wishlist
14,79,?,1,1,2,58,3
