GameName,Id:76561198264955344
Counter-Strike: Global Offensive,752
Unturned,65
Transformice,31
Shakes and Fidget,3.9
Worm.is: The Game,0.8
Brawlhalla,0.2

Badges,Games,Inventory,Groups,Friends,Wishlist
4,2,?,3,4,0
