GameName,Id:76561198264955420
Mafia II (Classic),155
F1 2014,84
Batman: Arkham City GOTY,70
F1 2016,62
Mafia,18.9
Batman¢â: Arkham Origins,16.1
WRC 7,3.5
Mafia III: Definitive Edition,1.8

Badges,Games,Inventory,Wishlist
2,9,?,0
