GameName,Id:76561198252407878
Warface,294
Realm Royale,16.9
Black Squad,4.3
Counter-Strike: Global Offensive,1.4
Dota 2,1.2
Team Fortress 2,1.1
Heroes & Generals,0.8

Recently Played
Warface,46.7

Inventory,Groups,Wishlist
?,1,8
