GameName,Id:76561198265004974
Team Fortress 2,1821
PAYDAY 2,666
Left 4 Dead 2,425
Fallout: New Vegas,315
Boring Man - Online Tactical Stickman Combat,226
Garry's Mod,174
Terraria,135
Fallout Shelter,118
Death Road to Canada,78
Unturned,53
The Escapists,37
Warface,31
Plants vs. Zombies: Game of the Year,21
Stick RPG 2,18.8
Baba Is You,15.9
A Hat in Time,14.3
Counter-Strike: Global Offensive,11.0
PAYDAY: The Heist,10.7
Half-Life,10.4
Poker Night at the Inventory,6.2
Borderlands: The Pre-Sequel,5.9
Hypnospace Outlaw,5.8
The Ultimate DOOM,5.8
Watch_Dogs 2,4.8
Half-Life: Opposing Force,4.1
Castle Crashers,4.0
Dino Run DX,4.0
Game Dev Tycoon,3.1
Half-Life: Blue Shift,3.0
Portal,2.7
Bug Fables,2.7
Goat Simulator,2.4
TUNNEL DIVERS,2.1
Fallout,1.4
Sonic Mania,0.8
Codename Gordon,0.1

Recently Played
Fallout: New Vegas,65.2
Team Fortress 2,8.1
Left 4 Dead 2,7.4
PAYDAY 2,2.7
Boring Man - Online Tactical Stickman Combat,3.0
Half-Life: Opposing Force,4.1

Badges,Games,Inventory,Screenshots,Videos,Reviews,Groups,Friends,Wishlist
44,47,?,13,1,8,6,76,3
