GameName,Id:76561198265036057
Garry's Mod,1877
ShellShock Live,74
Rust,33
Wargame: European Escalation,26
Toribash,16.9
Call of Duty: Modern Warfare 3 - Multiplayer,12.1
Foxhole,11.1
Call to Arms,9.2
Blender,9.1
VRChat,8.3
Trove,6.8
Unturned,5.8
Stronghold HD,5.5
SCP: Secret Laboratory,4.2
PlanetSide 2,3.8
Counter-Strike: Global Offensive,3.7
Paladins,3.3
Hand Simulator,2.5
Dota 2,1.7
Source Filmmaker,1.2
Day of Defeat: Source,1.2
Tropico 4,0.9
Heroes & Generals,0.6
Team Fortress 2,0.6
Zombie Defense,0.4
Serious Sam 2,0.3
Notruf 112,0.3
Aim Trainer Pro,0.3
Cry of Fear,0.3
Call of Duty: Modern Warfare 3,0.1

Recently Played
Foxhole,2.7

Badges,Games,Inventory,Reviews,Groups,Wishlist
5,21,?,2,1,2
