GameName,Id:76561198265036567
Counter-Strike: Global Offensive,2746
Unturned,667
Mist Survival,31
SURVIVAL: Postapocalypse Now,21
7 Days to Die,13.5
Rust,13.2
Down To One,0.3
Fallout: New Vegas RU,0.1

Recently Played
Unturned,10.3
Counter-Strike: Global Offensive,19.1

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
4,15,?,3,2,113,0
