GameName,Id:76561198265014266
Counter-Strike: Global Offensive,1173
Paladins,15.7
Euro Truck Simulator 2,7.4
Team Fortress 2,3.1
Robocraft,3.0
Unturned,2.4
ARK: Survival Evolved,2.2
BLOCKADE 3D,1.3
PAYDAY 2,1.1
BRAIN / OUT,0.5

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
3,6,?,4,18,228,0
