GameName,Id:76561198265013462
Counter-Strike: Global Offensive,1138
ARK: Survival Evolved,58
Trove,58
Killing Floor 2,46
Terraria,42
Realm Royale,40
World of Tanks Blitz,39
Warface,38
The Witcher 3: Wild Hunt,21
For Honor,12.8
Prince of Persia,12.4
Minecraft: Story Mode - A Telltale Games Series,9.8
Paladins,8.9
PlanetSide 2,8.7
ARK: Survival Of The Fittest,7.8
Black Squad,6.7
Portal 2,6.6
Z1 Battle Royale,5.3
Business Tour - Online Multiplayer Board Game,4.9
Chicken Invaders 5,4.7
Mitos.is: The Game,4.0
Team Fortress 2,3.1
Aim Lab,2.9
Robocraft,1.2
Killing Floor,0.9
War Thunder,0.9
EVE Online,0.8
CreativeDestruction,0.7
Dungeon Defenders II,0.5
ArcheAge,0.4
Evolve Stage 2,0.3

Recently Played
Counter-Strike: Global Offensive,20.2
Terraria,1.4

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
7,14,?,1,10,136,0
