GameName,Id:76561198265016455
Counter-Strike: Global Offensive,470
Call of Duty: Black Ops II - Multiplayer,30
PAYDAY 2,12.2
SMITE,9.6
TERA,9.1
Team Fortress 2,9.0
Call of Duty: Black Ops II,7.8
Call of Duty: Black Ops II - Zombies,5.7
Call of Duty: Black Ops III,4.9
Deceit,4.2
Paladins,1.5

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
3,11,?,1,7,57,2
