GameName,Id:76561198252400182
The Binding of Isaac: Rebirth,370
Albion Online,324
The Witcher 3: Wild Hunt,235
Stardew Valley,207
Paladins,190
Torchlight II,163
Assassin's Creed Odyssey,138
Euro Truck Simulator 2,134
Hollow Knight,131
Clicker Heroes,79
Sid Meier's Civilization V,60
Kingdom Come: Deliverance,52
Subnautica,51
Aseprite,49
Borderlands 2,45
Rocket League,45
Celeste,39
Code 7: A Story-Driven Hacking Adventure,34
The Stanley Parable,32
RimWorld,30
The Witcher: Enhanced Edition,29
Life is Strange™,28
Garry's Mod,27
Forager,27
Circuits,24
Slime Rancher,20
Portal 2,19.8
Tomb Raider,19.7
Slay the Spire,19.0
Outer Wilds,18.1
Divinity: Original Sin Enhanced Edition,18.0
The Witcher 2: Assassins of Kings Enhanced Edition,17.9
PAYDAY 2,17.1
SOMA,12.8
A Plague Tale: Innocence,12.6
Terraria,11.7
Dying Light,11.1
GRIS,10.4
Bendy and the Ink Machine,9.9
FTL: Faster Than Light,9.8
Life is Strange: Before the Storm,9.7
OneShot,9.2
Portal,8.7
Poly Bridge,7.8
FEZ,7.8
VRChat,6.6
Spyro™ Reignited Trilogy,5.6
The Elder Scrolls V: Skyrim Special Edition,5.3
Outlast,4.9
Thronebreaker: The Witcher Tales,4.9
Team Fortress 2,4.5
Valley,4.5
Firewatch,4.0
Viscera Cleanup Detail,3.7
ABZÛ,3.2
Magicka 2,3.1
Insurgency,3.1
Unturned,2.8
Dota 2,2.5
The Room,2.5
Viscera Cleanup Detail: Shadow Warrior,1.7
The Long Dark,1.4
Zup! X,1.3
The Room Two,1.3
Superflight,1.3
Paladins - Public Test,1.1
Rise of the Tomb Raider,0.7
Light,0.6
Papers  Please,0.6
missed messages.,0.5
Amnesia: The Dark Descent,0.3

Recently Played
Kingdom Come: Deliverance,29.2
Assassin's Creed Odyssey,0.5

Badges,Games,Inventory,Friends,Wishlist
34,81,?,16,12
