GameName,Id:76561198262500260
Counter-Strike: Global Offensive,1611
ShellShock Live,140
Call of Duty: Black Ops III,126
Z1 Battle Royale,79
PLAYERUNKNOWN'S BATTLEGROUNDS,11.8
Paladins,10.4
Brawlhalla,6.6
Dirty Bomb,5.2
World of Warships,2.5
SpeedRunners,2.2
Realm Royale,1.8
Hand Simulator,1.8
Broforce,1.8
BattleBlock Theater,1.0
The Binding of Isaac,0.7
Unturned,0.7
Totally Accurate Battlegrounds,0.4
Just Cause,0.4
PAYDAY: The Heist,0.4
BRAIN / OUT,0.3
Radical Heights,0.1

Recently Played
Counter-Strike: Global Offensive,1.8

Badges,Games,Inventory,Screenshots,Reviews,Groups,Friends,Wishlist
6,18,?,3,1,15,81,1
