GameName,Id:76561198262500212
Football Manager 2016,1731
Football Manager 2017,1413
Football Manager 2018,924
Football Manager 2020,750
Grand Theft Auto V,635
Total War: THREE KINGDOMS,519
PLAYERUNKNOWN'S BATTLEGROUNDS,516
NBA 2K19,311
Football Manager 2019,271
NBA 2K18,242
Z1 Battle Royale,175
Age of Empires II: Definitive Edition,69
Age of Empires II (2013),43
Age of Empires¢ç III (2007),31
Ring of Elysium,28
Fall Guys,23
Richman10,14.9
NBA 2K20,14.0
Chinese Parents,12.2
Mirror,10.6
WWE 2K19,10.1
Wallpaper Engine,8.6
Material Girl,6.2

Recently Played
Total War: THREE KINGDOMS,45.8

Badges,Games,Inventory,Screenshots,Reviews,Friends,Wishlist
3,30,?,1,1,31,0
