GameName,Id:76561198265000285
Dota 2,1408
World of Tanks Blitz,1107
Counter-Strike: Global Offensive,0.1

Recently Played
Dota 2,96.0
World of Tanks Blitz,19.9

Badges,Games,Inventory,Friends,Wishlist
3,1,?,17,0
