GameName,Id:76561198252411048
Team Fortress 2,469
Shovel Knight: Treasure Trove,75
Trove,68
The Lord of the Rings Online™,19.5
Yume Nikki,12.9
Brawlhalla,11.9
STAR WARS™ Republic Commando,8.6
Teeworlds,7.6
Godot Engine,7.3
Robocraft,6.1
Battlerite,5.8
Spiral Knights,4.7
Doki Doki Literature Club,4.6
Unturned,3.8
Paladins,1.6
Super Bernie World,1.3
Mandagon,1.2
Circle of Sumo: Online Rumble!,1.2
Bendy and the Ink Machine,0.9
Pirates  Vikings  & Knights II,0.7
ONRAID,0.5
VRChat,0.5
Gear Up,0.5
SMITE,0.2

Badges,Games,Inventory,Friends,Wishlist
3,7,?,5,10
