GameName,Id:76561198264957170
Counter-Strike: Global Offensive,892
Assassin's Creed Brotherhood,42
Assassin's Creed II,29
Saints Row: The Third,15.0
PAYDAY 2,6.5
Team Fortress 2,4.1
There's Poop In My Soup,3.4
16bit Trader,1.8
DiRT Showdown,0.9
Left 4 Dead 2,0.3

Recently Played
Counter-Strike: Global Offensive,12.6
Spacewar,3.8

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
10,11,?,3,1,3,26,111,3
