GameName,Id:76561198265011989
Tom Clancy's Rainbow Six Siege,488
Counter-Strike: Global Offensive,344
PLAYERUNKNOWN'S BATTLEGROUNDS,112
Dota 2,77
Rocket League,60
Paladins,51
Tabletop Simulator,38
DRAGON BALL FighterZ,31
Fall Guys: Ultimate Knockout,15.5
Hearts of Iron IV,15.2
Tom Clancy's Rainbow Six Siege - Test Server,14.7
Grand Theft Auto V,9.9
Mortal Kombat 11,5.6
The Witcher 3: Wild Hunt,4.9
Friday the 13th: The Game,4.6
The Witcher 2: Assassins of Kings Enhanced Edition,4.5
Realm Royale,4.2
Business Tour - Online Multiplayer Board Game,3.2
Brawlhalla,3.0
KovaaK 2.0,3.0
Battlerite,2.8
Sniper Elite 4,2.7
Plague Inc: Evolved,2.4
Don't Starve Together,2.4
The Witcher: Enhanced Edition,2.1
Apex Legends,2.1
Team Fortress 2,1.6
Half-Life,1.6
Aim Lab,1.4
SMITE,1.4
Last Man Standing,1.3
RISK: Global Domination,1.2
PAYDAY 2,1.1
War Thunder,1.0
Terraria,0.9
Town of Salem,0.7
Portal 2,0.7
Darwin Project,0.4
Black Squad,0.4
Hobs,0.3
Hand Simulator,0.3
Europa Universalis IV,0.2

Recently Played
Fall Guys: Ultimate Knockout,0.2
Tabletop Simulator,1.7

Badges,Games,Inventory,Groups,Friends,Wishlist
10,30,?,6,29,3
