GameName,Id:76561198264993287
Euro Truck Simulator 2,204
Counter-Strike: Global Offensive,9.9

Recently Played
Euro Truck Simulator 2,14.7
Counter-Strike: Global Offensive,0.5

Badges,Games,Inventory,Friends,Wishlist
2,1,?,2,1
