GameName,Id:76561198264992183
Dota 2,525
Rust,468
Counter-Strike: Global Offensive,376
Heroes & Generals,33
Unturned,3.3
PAYDAY 2,2.8
Rust - Staging Branch,1.9
Crossout,1.9
Outlast,1.2
For Honor,1.2
EVE Online,0.9
BRAIN / OUT,0.7
War Thunder,0.3
Team Fortress 2,0.3
Alien Swarm,0.2
Z1 Battle Royale,0.2
Trick and Treat - Visual Novel,0.2
Paladins,0.1

Badges,Games,Inventory,Screenshots,WorkshopWorkshop ItemsItems,Guides,Groups,Friends,Wishlist
7,12,?,36,1,1,1,16,0
