GameName,Id:76561198252553526
Counter-Strike: Global Offensive,1153
Rocket League,452
Garry's Mod,122
Deceit,60
Dead by Daylight,40
Brawlhalla,39
The Forest,39
Among Us,35
Paladins,35
Call of Duty: Black Ops II - Multiplayer,26
Warframe,22
Golf With Your Friends,18.8
Fallout Shelter,17.4
Trove,16.0
Apex Legends,15.6
Business Tour - Online Multiplayer Board Game,14.7
Call of Duty: Black Ops II - Zombies,13.2
PAYDAY 2,11.0
Stick Fight: The Game,9.8
Stellaris,9.7
Portal 2,9.1
Robocraft,8.9
Team Fortress 2,8.3
Z1 Battle Royale,8.0
TrackMania©÷ Stadium,6.8
The Elder Scrolls Online,6.4
WARMODE,6.3
KurtzPel,6.1
Castle Crashers,5.9
Fishing Planet,5.1
Euro Truck Simulator 2,4.4
Left 4 Dead 2,4.3
Destiny 2,3.7
Unturned,2.8
Aura Kingdom,2.7
Infestation: The New Z,2.6
Viscera Cleanup Detail: Shadow Warrior,2.5
A Story About My Uncle,2.2
Eden Rising,2.1
Muse Dash,2.1
Disc Jam,1.4
Iron Snout,1.2
Creativerse,0.9
Battlerite Royale,0.8
ARK: Survival Of The Fittest,0.6
Defiance,0.6
CRSED,0.5
SCP: Secret Laboratory,0.5
Counter-Strike: Condition Zero,0.4
Somnium Space,0.3
Governor of Poker 3,0.3
VRChat,0.2
BLOCKADE 3D,0.1
RISK: Global Domination,0.1
Dungeon Defenders II,0.1
Call of Duty: Black Ops II,0.1

Recently Played
Dead by Daylight,40.3
Among Us,8.0
Counter-Strike: Global Offensive,0.0
Spacewar,0.9
Apex Legends,0.6

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
5,34,?,1,27,113,2
