GameName,Id:76561198252553434
Counter-Strike: Global Offensive,188
Dota 2,11.5
Left 4 Dead 2,7.1

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
3,4,?,4,3,17,0
