GameName,Id:76561198265002352
Dota 2,776
Counter-Strike: Global Offensive,443
Warframe,315
Counter-Strike Nexon: Studio,122
Borderlands 2 RU,113
World of Tanks Blitz,45
Kritika:REBOOT,44
War Thunder,42
Saints Row IV,35
Black Squad,28
S.T.A.L.K.E.R.: Clear Sky,21
Team Fortress 2,16.7
Robocraft,16.2
Dungeon Hunter 5,14.4
Path of Exile,13.3
SoulWorker,13.1
Paladins,12.9
Left 4 Dead 2,12.7
S.T.A.L.K.E.R.: Shadow of Chernobyl,11.9
Mortal Kombat X,11.7
World of Warships,8.7
Saints Row 2,8.5
Gear Up,6.3
theHunter Classic,6.1
Portal 2,6.0
S.T.A.L.K.E.R.: Call of Pripyat,5.4
Far Cry¢ç 3 Blood Dragon,4.8
Metro 2033,4.6
Serious Sam 3: BFE,4.1
Star Conflict,4.1
Loadout,3.4
Unturned,2.5
Batla,1.9
Borderlands 2,1.9
Dragon Nest Europe,1.9
PlanetSide 2,1.9
CreativeDestruction,1.9
Insurgency,1.7
Tanki X,1.6
SCP: Secret Laboratory,1.4
Block N Load,1.3
VRChat,1.2
TERA,1.0
Heroes & Generals,0.9
Magicka: Wizard Wars,0.8
Russian Fishing 4,0.7
Dota Underlords,0.7
ASTA Online,0.5
BRAIN / OUT,0.3
Crossout,0.3
Dirty Bomb,0.2
Alien Swarm,0.1

Recently Played
Dota 2,19.0
Dungeon Hunter 5,6.1
Kritika:REBOOT,0.2
Counter-Strike: Global Offensive,6.5
Far Cry¢ç 3 Blood Dragon,4.8
Portal 2,6.0
Borderlands 2,0.1
Borderlands 2 RU,0.0
Mortal Kombat X,0.1

Badges,Games,Inventory,Screenshots,Reviews,Friends,Wishlist
6,26,?,4,1,55,2
