GameName,Id:76561198252528200
Destiny 2,1286
Risk of Rain 2,353
SPACE / MECH / PILOT,301
Monster Hunter: World,264
Warframe,245
Your Friend Hana,245
Tom Clancy's Rainbow Six Siege,125
100% Orange Juice,114
Warhammer: Vermintide 2,113
PAYDAY 2,106
Counter-Strike: Global Offensive,101
Borderlands 2,78
DARK SOULS¢â III,61
A Hat in Time,58
Phoenix Wright: Ace Attorney Trilogy,56
Persona 4 Golden,55
Hunt: Showdown,50
Borderlands 3,48
Yakuza 0,44
Rocket League,41
Call of Duty: Black Ops III,32
No Man's Sky,30
FINAL FANTASY XV WINDOWS EDITION,30
PLAYERUNKNOWN'S BATTLEGROUNDS,29
Left 4 Dead 2,29
Halo: The Master Chief Collection,29
Temtem,28
VRChat,28
DOOM Eternal,28
Sid Meier's Civilization VI,27
Crucible,25
Borderlands: The Pre-Sequel,24
Stick Fight: The Game,24
Resident Evil 3,23
XCOM 2,22
Yakuza Kiwami 2,22
Resident Evil 2,21
Furi,21
Bloodstained: Ritual of the Night,20
Yakuza Kiwami,20
Rising Storm 2: Vietnam,19.9
Among Us,19.4
Darkest Dungeon¢ç,17.9
Resident Evil 4,15.9
One Step From Eden,15.7
Phantom Rose,15.6
Phasmophobia,15.6
Remnant: From the Ashes,15.4
Devil May Cry 5,14.8
CODE VEIN,14.8
Ultimate Chicken Horse,13.2
Muse Dash,13.1
METAL GEAR SURVIVE BETA,13.0
Yakuza: Like a Dragon,12.7
Devil May Cry HD Collection,12.5
Beat Saber,12.5
Quake Champions,12.2
Risk of Rain,11.0
BONEWORKS,10.9
Killsquad,10.6
Fall Guys: Ultimate Knockout,10.3
METAL GEAR RISING: REVENGEANCE,10.2
Virgo Versus the Zodiac,10.0
Garry's Mod,10.0
DEATH STRANDING,9.8
Mega Man Legacy Collection,9.8
Steambirds Alliance,9.0
Deceit,9.0
SYNTHETIK,8.9
Castle Crashers,8.8
In Silence,8.6
Driver Booster for Steam,8.4
Slap City,8.2
Killing Floor 2,8.0
Borderlands GOTY Enhanced,7.8
Killer Queen Black,7.4
RUINER,6.9
Rust,6.9
Golf With Your Friends,6.8
Resident Evil 5,6.6
Divinity: Original Sin 2,6.5
DRAGON BALL FighterZ,6.4
Katana ZERO,6.4
Call of Duty: World at War,6.0
Wallpaper Engine,5.6
River City Girls,5.4
Booth,5.3
Ghostrunner,5.2
SCP: Secret Laboratory,5.2
Don't Starve Together,5.2
BioShock Remastered,5.1
Hot Dogs  Horseshoes & Hand Grenades,5.1
Mega Man X Legacy Collection,5.0
OneShot,4.9
The Evil Within 2,4.9
Project Zomboid,4.8
DJMAX RESPECT V,4.6
Tabletop Simulator,4.5
fpsVR,4.5
BPM: BULLETS PER MINUTE,4.4
Barotrauma,4.3
Metro 2033 Redux,4.1
Hollow Knight,4.1
Outward,4.1
Momodora: Reverie Under the Moonlight,3.9
My Friend Pedro,3.8
Portal 2,3.7
Vampyr,3.6
Half-Life: Alyx,3.5
Atlas Reactor,3.5
Town of Salem,3.5
Fault,3.4
Black Ice,3.4
Pummel Party,3.4
FIVE NIGHTS AT FREDDY'S: HELP WANTED,3.3
Resident Evil 7 Biohazard,3.3
PlanetSide 2,3.3
GUILTY GEAR Xrd -REVELATOR-,3.2
Dishonored 2,3.2
Radical Heights,3.1
Pavlov VR,3.1
Lost Planet 2,3.0
Spin Rhythm XD,2.8
Borderlands GOTY,2.8
War Thunder,2.7
Insurgency: Sandstorm,2.7
GOD EATER 2 Rage Burst,2.6
ULTRAKILL,2.6
DmC Devil May Cry,2.6
Arma 3,2.5
Distance,2.4
Duck Season,2.4
Mutant Year Zero: Road to Eden,2.3
Deep Rock Galactic,2.2
WORLD OF HORROR,2.2
We Were Here,2.2
Megadimension Neptunia VII,2.0
Human: Fall Flat,1.9
XCOM: Chimera Squad,1.9
NEKOPARA Vol. 1,1.9
Danganronpa V3: Killing Harmony,1.8
Just Deserts,1.8
MOTHERGUNSHIP,1.7
Little Witch Nobeta,1.7
VR Dungeon Knight,1.7
Middle-earth¢â: Shadow of Mordor¢â,1.7
Battleborn,1.6
Omensight,1.6
Dota 2,1.6
RESIDENT EVIL RESISTANCE,1.6
Ring of Elysium,1.6
Wasteland 3,1.6
Bloodstained: Curse of the Moon 2,1.5
Blasphemous,1.5
Helltaker,1.5
A NIGHTMARE'S TRIP,1.5
Walking Simulator 2020,1.4
Throne of Lies¢ç The Online Game of Deceit,1.4
7 Days to Die,1.4
Path of Exile,1.3
EARTH DEFENSE FORCE 4.1  The Shadow of New Despair,1.3
Unfortunate Spacemen,1.3
Black Desert Online,1.2
Dungeons & Dragons Online¢ç,1.2
Team Fortress 2,1.1
Nelo,1.0
Day of Infamy,1.0
Cultist Simulator,1.0
ibb & obb,0.9
Nanobotic,0.9
Relic Hunters Legend,0.8
Pathologic Classic HD,0.8
GOAT OF DUTY,0.8
Wizard of Legend,0.6
Crawl,0.6
Bottle of truth,0.6
Red Faction Guerrilla Re-Mars-tered,0.5
Resident Evil Revelations,0.5
Resident Evil: Operation Raccoon City,0.5
Duskers,0.5
Celeste,0.5
Drawful 2,0.4
Crash Bandicoot¢â N. Sane Trilogy,0.4
The Surge,0.4
Space Hulk: Deathwing - Enhanced Edition,0.4
Bright Memory,0.4
NEKO-NIN exHeart,0.4
RED HOT VENGEANCE,0.4
Aperture Hand Lab,0.4
West of Dead Beta,0.3
RuneScape,0.3
Ghostrunner Demo,0.3
Splitgate: Arena Warfare,0.3
Keep Talking and Nobody Explodes,0.3
PAC-MAN Championship Edition DX+,0.3
Evolve Stage 2,0.3
Micro Platformer,0.3
The Lab,0.3
Slay the Spire,0.3
Warhammer: End Times - Vermintide,0.2
Super Monday Night Combat,0.2
GOD EATER RESURRECTION,0.2
Yooka-Laylee,0.2
Hard Reset Redux,0.1
QP Shooting - Dangerous!!,0.1
Marble Combat,0.1
Hearts of Iron IV,0.1
Saku Saku: Love Blooms with the Cherry Blossoms,0.1
Blasters of the Universe,0.1
God's Trigger,0.1
KovaaK 2.0,0.1

Recently Played
Borderlands 3,4.2
DEATH STRANDING,9.8
Destiny 2,99.7
Mega Man X Legacy Collection,5.0
Call of Duty: Black Ops III,1.0
Risk of Rain 2,0.8
Mega Man Legacy Collection,3.3
A Hat in Time,4.4
A NIGHTMARE'S TRIP,0.0
VRChat,9.1
Yakuza: Like a Dragon,3.3

Badges,Games,Inventory,Screenshots,WorkshopWorkshop ItemsItems,Reviews,Groups,Wishlist
21,280,?,2,1,11,3,50
