GameName,Id:76561198265081223
Paladins,48
Euro Truck Simulator 2,45
Counter-Strike: Global Offensive,27
Grand Theft Auto V,26
PAYDAY 2,16.5
Warface,5.1
Left 4 Dead 2,4.9
Black Squad,3.8
Brawlhalla,2.3
Happy Wars,1.5
Garry's Mod,1.1
VRChat,0.9
Argo,0.8
Robocraft,0.6
POLYGON,0.6
Warframe,0.5
Fishing Planet,0.4

Badges,Games,Inventory,Screenshots,Friends,Wishlist
4,10,?,6,17,0
