GameName,Id:76561198265031714
Counter-Strike: Global Offensive,2592
Rocket League,591
S.K.I.L.L. - Special Force 2,458
Destiny 2,122
Geometry Dash,92
McOsu,26
Phasmophobia,14.9
Pummel Party,11.6
Among Us,11.2
ShellShock Live,10.2
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,8.3
ARK: Survival Evolved,5.8
Quake Champions,5.5
Evolve Stage 2,4.7
Portal 2,4.1
Labyrinthine,3.7
Garry's Mod,2.0
Risk of Rain 2,1.5
Unturned,0.5
Sniper Ghost Warrior 2,0.3
ARK: Survival Of The Fittest,0.1
Brawlhalla,0.1

Recently Played
Counter-Strike: Global Offensive,39.5
Rocket League,18.0
Phasmophobia,0.4
Among Us,1.3

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
15,23,?,44,2,11,3,115,0
