GameName,Id:76561198265030153
Stardew Valley,35
Captain Tsubasa - Rise of New Champions,30
House Flipper,22
Stranded Deep,16.6
Brawlhalla,13.0
Planet Coaster,11.3
Unturned,9.5
Cook  Serve  Delicious!,7.3
Apex Legends,7.2
WARMODE,6.2
Garry's Mod,5.9
WildStar,3.3
Supraball,2.8
Wallpaper Engine,2.6
Warframe,1.4
Codename CURE,0.9
Double Action: Boogaloo,0.8
Outlast,0.7
Paladins,0.6
PlanetSide 2,0.6
Call of Duty: Black Ops,0.5
Call of Duty: Black Ops - Multiplayer,0.5
Spooky's Jump Scare Mansion,0.5
Tom Clancy's Rainbow Six Siege,0.4
The Thirst of Hearts,0.4
Counter-Strike: Global Offensive,0.4
Terraria,0.3
Punch Club,0.3
Gear Up,0.3
Project Lucie,0.2
Team Fortress 2,0.2
Heroes & Generals,0.2
Counter-Strike Nexon: Studio,0.2
KurtzPel,0.2
Fallout Shelter,0.2
Blacklight: Retribution,0.1
Toribash,0.1
Awkward Dimensions Redux,0.1

Recently Played
Wallpaper Engine,0.1
Apex Legends,0.8
Brawlhalla,2.4

Badges,Games,Inventory,Screenshots,Reviews,Groups,Friends,Wishlist
4,54,?,1,1,45,3,7
