GameName,Id:76561198265031880
Counter-Strike: Global Offensive,1302
Euro Truck Simulator 2,107
The Witcher 3: Wild Hunt,73
Clicker Heroes,48
Borderlands 2,41
The Elder Scrolls V: Skyrim,30
Farming Simulator 17,25
DiRT 3 Complete Edition,20
The Elder Scrolls Online,18.9
Cyberpunk 2077,17.8
Shakes and Fidget,11.3
Outlast,10.7
GRID,10.3
Warface,10.2
Wolfenstein: The New Order,9.0
Warhammer 40 000: Space Marine,6.3
PAYDAY 2,5.6
Insurgency,5.2
DARK SOULS¢â III,4.7
Warframe,4.6
The Forest,4.1
Path of Exile,3.8
BLOCKADE 3D,3.5
SoulWorker,3.2
Assassin's Creed Origins,3.1
War Thunder,3.0
LEGO¢ç The Hobbit¢â,2.8
Deceit,2.6
Middle-earth¢â: Shadow of Mordor¢â,2.4
TrackMania Nations Forever,2.4
NieR:Automata¢â,2.2
Z1 Battle Royale,2.2
Shadow Warrior,1.6
F1 2015,1.5
SMITE,1.4
DARK SOULS¢â: REMASTERED,1.1
Wolfenstein: The Old Blood ,1.0
Rising Storm/Red Orchestra 2 Multiplayer,0.7
KurtzPel,0.7
The Lord of the Rings Online¢â,0.6
Layers of Fear,0.5
GRID 2,0.4
Ring of Elysium,0.4
Darwin Project,0.3
Starion Tactics,0.3
High Octane Drift,0.2
theHunter Classic,0.2

Recently Played
Cyberpunk 2077,17.8
Counter-Strike: Global Offensive,4.2
The Witcher 3: Wild Hunt,0.0

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
17,46,?,2,2,2,3,7,0
