GameName,Id:76561198265031428
Farming Simulator 19,3090
Euro Truck Simulator 2,501
Farming Simulator 17,182
Cities: Skylines,41
House Flipper,24
American Truck Simulator,15.4
The Sims¢â 4,13.7
Sea of Thieves,12.6
Jurassic World Evolution,6.0
LEGO¢ç MARVEL Super Heroes,4.2
LEGO¢ç Pirates of the Caribbean The Video Game,2.7
Planet Coaster,2.0
The Crew 2,1.7
The Sims(TM) 3,0.8

Recently Played
Farming Simulator 19,15.4
The Sims¢â 4,12.0
Euro Truck Simulator 2,4.1
American Truck Simulator,5.6

Badges,Games,Inventory,Screenshots,Friends,Wishlist
2,16,?,2,3,0
