GameName,Id:76561198252555744
Counter-Strike: Global Offensive,1655
Dota 2 Test,26
Rocket League,23
Dota 2,14.8
PAYDAY 2,9.1
PAYDAY: The Heist,7.7
HITMAN¢â 2,6.3
Outlast,5.5
Cortex Command,4.9
Dead Bits,4.8
Enclave,4.3
Knights and Merchants,4.3
Black Squad,2.9
No More Room in Hell,2.9
Unturned,1.3
Anomaly Zone,0.8
Pro Evolution Soccer 2016 myClub,0.8
Nosgoth,0.6
Heroine's Quest: The Herald of Ragnarok,0.2
Counter-Strike Nexon: Studio,0.2

Recently Played
Counter-Strike: Global Offensive,32.6
Rust,0.1

Badges,Games,Inventory,Screenshots,Reviews,Guides,Groups,Friends,Wishlist
14,17,?,51,3,1,8,57,0
