GameName,Id:76561198265051789
Dota 2,859
Counter-Strike: Global Offensive,460
Cockroach Simulator,17.4
Brawlhalla,5.0
Sherlock Holmes: The Mystery of The Mummy,1.7
Realm Royale,0.1

Badges,Games,Inventory,Groups,Friends,Wishlist
3,7,?,3,16,1
