GameName,Id:76561198252556048
Counter-Strike: Global Offensive,872
Just Survive,756
PLAYERUNKNOWN'S BATTLEGROUNDS,581
Rust,383
Tom Clancy's Rainbow Six Siege,225
Grand Theft Auto V,119
The Forest,75
Hurtworld,39
Z1 Battle Royale,35
Left 4 Dead 2,25
Rise of the Tomb Raider,17.0
Raft,14.1
Wallpaper Engine,10.8
Tomb Raider,9.8
The Long Dark,9.6
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,6.8
Human: Fall Flat,4.7
PAYDAY 2,3.8
Steep,2.7
ARK: Survival Evolved,2.2
SCUM,1.9
Hand Simulator,1.2
Insurgency,0.6
PAYDAY: The Heist,0.5
Resident Evil 2 "1-Shot Demo",0.4
The Witcher 3: Wild Hunt,0.2

Recently Played
Rust,156.3
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,0.1

Badges,Games,Inventory,Screenshots,Reviews,Friends,Wishlist
13,33,?,6,2,73,7
