GameName,Id:76561198265102359
Counter-Strike: Global Offensive,1067
Rust,242
Call of Duty: Black Ops III,218
Call of Duty: Modern Warfare 3 - Multiplayer,71
Among Us,38
Fall Guys: Ultimate Knockout,24
Grand Theft Auto V,21
Dead by Daylight,15.9
Call of Duty: Black Ops II - Zombies,14.5
Phasmophobia,8.0
PLAYERUNKNOWN'S BATTLEGROUNDS,6.4
Call of Duty: Modern Warfare 3,5.2
DOOM,5.2
Brawlhalla,3.7
Battlerite,3.5
Call of Duty: Black Ops II - Multiplayer,3.2
Geometry Dash,2.8
Call of Duty: Black Ops,2.7
Rocket Arena,1.8
Golf It!,1.2
Chivalry: Medieval Warfare,1.1
Call of Duty: Black Ops II,1.0
3DMark,0.8
Call of Duty: Black Ops - Multiplayer,0.4

Recently Played
Rust,71.2
Counter-Strike: Global Offensive,5.5

ProfileProfile AwardsAwards,Badges,Games,Inventory,Friends,Wishlist
3,7,23,?,68,1
