GameName,Id:76561198265104186
Counter-Strike: Global Offensive,1310
Call of Duty: World at War,509
ARK: Survival Evolved,93
Garry's Mod,81
7 Days to Die,41
Tom Clancy's Rainbow Six Siege,30
Among Us,23
Fallout: New Vegas,21
Dying Light,17.4
Bloons TD Battles,12.8
Bean Battles,9.3
Terraria,5.7
Left 4 Dead 2,4.5
Rust,4.2
The Mean Greens - Plastic Warfare,4.1
UNO,3.9
Unturned,3.0
Wallpaper Engine,2.7
Far Cry¢ç 3,2.2
Heroes & Generals,1.5
Warframe,1.2
Team Fortress 2,0.9
Tomb Raider,0.6
Emily is Away,0.6
Polyball,0.3

Recently Played
Counter-Strike: Global Offensive,1.8

Badges,Games,Inventory,Groups,Friends,Wishlist
4,33,?,3,118,3
