GameName,Id:76561198265105459
Counter-Strike: Global Offensive,3465
Z1 Battle Royale,735
Brawlhalla,205
Rust,68
Among Us,38
Unturned,31
Grand Theft Auto V,23
Business Tour - Online Multiplayer Board Game,10.5
Warframe,4.9
Battlerite,4.1
Blood and Bacon,3.4
Team Fortress 2,2.6
Realm Royale,2.1
H1Z1: Test Server,2.0
PAYDAY 2,0.9
Riders of Icarus,0.7
Easy eSports,0.3
Warface,0.1

Recently Played
Brawlhalla,2.8
Blood and Bacon,1.9
Counter-Strike: Global Offensive,2.5
Spacewar,0.4

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
5,15,?,18,59,247,0
