GameName,Id:76561198265021894
Rocket League,1363
Evolve Stage 2,4.1
Neverwinter,0.4
Blender,0.4

Badges,Games,Inventory,Screenshots,Reviews,Groups,Friends,Wishlist
3,2,?,1,1,6,103,0
