GameName,Id:76561198264952017
Garry's Mod,667
Team Fortress 2,485
Unturned,203
Trove,86
Counter-Strike: Global Offensive,66
Creativerse,5.7
Clicker Heroes,2.3
Robocraft,1.7
WT3,1.4
The Witcher: Enhanced Edition,1.2
Learn to Fly 3,1.0
Spiral Knights,0.8
Hired Ops,0.3
Alien Swarm,0.1

Badges,Games,Inventory,Screenshots,Groups,Wishlist
4,9,?,2,1,0
