GameName,Id:76561198264952648
Dota 2,819
FreeStyle 2: Street Basketball,66
Counter-Strike: Global Offensive,37
Paladins,27
Unturned,0.4
Black Squad,0.4

Recently Played
Dota 2,2.0

Badges,Games,Inventory,Groups,Wishlist
3,1,?,1,0
