GameName,Id:76561198252512810
Counter-Strike: Global Offensive,2390
Unturned,225
Paladins,134
GRID 2,60
Fall Guys: Ultimate Knockout,24
Dota 2,16.7
Among Us,16.6
F1 2020,14.5
Rocket League,12.5
Driver Booster 5 for Steam,4.6
Fallout Shelter,2.6
Aim Lab,2.0
Emily is Away,0.8
Trove,0.7
AdVenture Capitalist,0.6
Robocraft,0.6
Soccer Manager 2016,0.6
Creativerse,0.5
Moonbase Alpha,0.4
Einar,0.3
Team Fortress 2,0.3

Recently Played
Counter-Strike: Global Offensive,68.0
Source SDK Base 2007,15.7
Rocket League,3.1
F1 2020,1.1
GRID 2,0.7
Fall Guys: Ultimate Knockout,0.2

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
4,7,?,1,7,196,2
