GameName,Id:76561198252414550
Counter-Strike Nexon: Studio,395
Counter-Strike: Global Offensive,52
Paladins,6.3
Mitos.is: The Game,5.0
SMITE,4.2
Zula Europe,2.1
Last Man Standing,0.9
Bloons TD Battles,0.7
BrainBread 2,0.5
Loadout,0.4
Heroes & Generals,0.3
ARK: Survival Of The Fittest,0.3
Trove,0.1

Games,Inventory,Groups,Friends,Wishlist
2,?,1,4,0
