GameName,Id:76561198252512080
Counter-Strike: Global Offensive,2540
NBA 2K18,20
PLAYERUNKNOWN'S BATTLEGROUNDS,16.6
Grand Theft Auto V,6.6
Paladins,5.0
Unturned,2.5
Yu-Gi-Oh! Duel Links,1.5
Mitos.is: The Game,1.1
Fishing Planet,0.4

Recently Played
Counter-Strike: Global Offensive,3.0
Source SDK Base 2007,59.6

Badges,Games,Inventory,Reviews,Groups,Wishlist
6,6,?,1,1,1
