GameName,Id:76561198265075053
Counter-Strike: Global Offensive,1891
PAYDAY 2,392
The Forest,45
Euro Truck Simulator 2,37
Fishing Planet,26
Grand Theft Auto V,26
Z1 Battle Royale,4.9
Spintires¢ç,4.8
Farm Expert 2017,4.0
Business Tour - Online Multiplayer Board Game,2.6
Evolve Stage 2,1.5
Resident Evil 4,0.7

Recently Played
Counter-Strike: Global Offensive,11.2
The Forest,36.7
PAYDAY 2,5.3

ProfileProfile AwardsAwards,Badges,Games,Inventory,Groups,Friends,Wishlist
3,7,9,?,7,32,1
