GameName,Id:76561198265097187
Counter-Strike: Global Offensive,883
Team Fortress 2,364
Dead by Daylight,156
EA SPORTS¢â FIFA 21 ,104
Deceit,97
Friday the 13th: The Game,64
Riders of Icarus,57
Garry's Mod,48
Undertale,46
Among Us,34
Fall Guys: Ultimate Knockout,29
Unturned,25
Evolve Stage 2,23
FreeStyleFootball,22
WWE 2K16,17.6
Spiral Knights,16.0
Left 4 Dead 2,15.1
Paladins,14.3
Terraria,9.4
Ultimate Custom Night,8.2
Robocraft,4.9
PAYDAY 2,1.1
Freddy Fazbear's Pizzeria Simulator,0.9
Loadout,0.6

Recently Played
EA SPORTS¢â FIFA 21 ,29.0

Badges,Games,Inventory,Screenshots,WorkshopWorkshop ItemsItems,Reviews,Groups,Friends,Wishlist
11,15,?,4,2,3,4,42,9
