GameName,Id:76561198265005957
Counter-Strike: Global Offensive,498
SMITE,7.8
America's Army: Proving Grounds,0.5
FlatOut 2,0.3

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
4,2,?,1,12,9,0
